region_user,subclass,gene,n_cells,mean_log2_expr,pct_expr,is_nonneuronal,is_anchor_subclass,specificity_log2_vs_neuronal,specificity_log2_vs_neuronal_competitor_mean,specificity_log2_vs_panel,specificity_log2_vs_panel_competitor_mean,in_subclass_name
BMAp,009 L2/3 IT PIR-ENTl Glut,Trpc3,38,0.5573,10.53,False,False,-6.5794,7.1367,,,False
BMAp,009 L2/3 IT PIR-ENTl Glut,Tshz1,38,1.1908,21.05,False,False,-8.1353,9.3261,,,False
BMAp,009 L2/3 IT PIR-ENTl Glut,Tshz2,38,7.4915,92.11,False,False,-2.3756,9.8671,,,False
BMAp,009 L2/3 IT PIR-ENTl Glut,Tspan18,38,0.1128,2.63,False,False,-4.6296,4.7424,,,False
BMAp,009 L2/3 IT PIR-ENTl Glut,Unc5b,38,0.1359,2.63,False,False,-8.0256,8.1615,,,False
BMAp,009 L2/3 IT PIR-ENTl Glut,Upk1b,38,0.0,0.0,False,False,-3.3581,3.3581,,,False
BMAp,009 L2/3 IT PIR-ENTl Glut,Vat1l,38,1.5731,28.95,False,False,-7.2966,8.8697,,,False
BMAp,009 L2/3 IT PIR-ENTl Glut,Vdr,38,0.0,0.0,False,False,-0.9202,0.9202,,,False
BMAp,009 L2/3 IT PIR-ENTl Glut,Vip,38,0.0,0.0,False,False,-5.9333,5.9333,,,False
BMAp,009 L2/3 IT PIR-ENTl Glut,Vipr2,38,0.0,0.0,False,False,-3.6185,3.6185,,,False
BMAp,009 L2/3 IT PIR-ENTl Glut,Whrn,38,0.1183,2.63,False,False,-6.429,6.5473,,,False
BMAp,009 L2/3 IT PIR-ENTl Glut,Zfhx3,38,0.5337,10.53,False,False,-10.2824,10.8161,,,False
BMAp,009 L2/3 IT PIR-ENTl Glut,Zfp57,38,1.646,28.95,False,False,-1.1809,2.8269,,,False
BMAp,009 L2/3 IT PIR-ENTl Glut,Zfp804b,38,0.552,10.53,False,False,-11.0359,11.5879,,,False
BMAp,009 L2/3 IT PIR-ENTl Glut,Zic2,38,0.0,0.0,False,False,-3.7398,3.7398,,,False
BMAp,012 MEA Slc17a7 Glut,Abca8a,3984,1.8348,31.95,False,True,-2.4256,4.2604,1.6774,0.1574,False
BMAp,012 MEA Slc17a7 Glut,Adarb2,3984,1.5605,26.23,False,True,-11.7753,13.3358,-8.813,10.3735,False
BMAp,012 MEA Slc17a7 Glut,Adgrg6,3984,0.1127,2.38,False,True,-1.5868,1.6995,-0.0915,0.2042,False
BMAp,012 MEA Slc17a7 Glut,Adora2a,3984,0.0346,0.7,False,True,-7.5123,7.5469,-0.0581,0.0927,False
BMAp,012 MEA Slc17a7 Glut,Avp,3984,0.5269,10.54,False,True,-11.5802,12.1071,0.2422,0.2847,False
BMAp,012 MEA Slc17a7 Glut,Baiap3,3984,1.9739,34.04,False,True,-5.9299,7.9038,-5.6562,7.6301,False
BMAp,012 MEA Slc17a7 Glut,Barhl2,3984,0.0231,0.45,False,True,-3.9297,3.9528,-0.9875,1.0106,False
BMAp,012 MEA Slc17a7 Glut,Batf3,3984,0.0746,1.43,False,True,-0.7001,0.7747,0.0144,0.0602,False
BMAp,012 MEA Slc17a7 Glut,Bcan,3984,0.2198,4.59,False,True,-3.1184,3.3382,-1.2007,1.4205,False
BMAp,012 MEA Slc17a7 Glut,Bcl11b,3984,7.3516,88.68,False,True,-1.9679,9.3195,-0.8634,8.215,False
BMAp,012 MEA Slc17a7 Glut,Blnk,3984,0.1435,2.86,False,True,-1.1885,1.332,0.0988,0.0447,False
BMAp,012 MEA Slc17a7 Glut,Bnc2,3984,0.0189,0.33,False,True,-3.6496,3.6685,-0.0718,0.0907,False
BMAp,012 MEA Slc17a7 Glut,C1ql1,3984,0.0521,1.08,False,True,-7.5424,7.5945,-0.7784,0.8305,False
BMAp,012 MEA Slc17a7 Glut,C1ql2,3984,0.5362,10.12,False,True,-4.7938,5.33,0.4906,0.0456,False
BMAp,012 MEA Slc17a7 Glut,Calb1,3984,5.6167,77.84,False,True,-4.5647,10.1814,-1.323,6.9397,False
BMAp,012 MEA Slc17a7 Glut,Calb2,3984,1.6423,25.03,False,True,-5.6303,7.2726,-5.6303,7.2726,False
BMAp,012 MEA Slc17a7 Glut,Calcrl,3984,0.5536,10.37,False,True,-3.8724,4.426,-3.8724,4.426,False
BMAp,012 MEA Slc17a7 Glut,Car3,3984,0.0133,0.23,False,True,-0.1241,0.1374,-0.0067,0.02,False
BMAp,012 MEA Slc17a7 Glut,Car8,3984,0.2406,4.19,False,True,-5.2094,5.45,-0.6003,0.8409,False
BMAp,012 MEA Slc17a7 Glut,Cartpt,3984,0.2975,5.87,False,True,-6.104,6.4015,-2.1565,2.454,False
BMAp,012 MEA Slc17a7 Glut,Ccdc42,3984,0.1429,2.71,False,True,-2.5854,2.7283,-2.5854,2.7283,False
BMAp,012 MEA Slc17a7 Glut,Cck,3984,5.781,79.04,False,True,-3.8734,9.6544,2.6475,3.1335,False
BMAp,012 MEA Slc17a7 Glut,Ccn2,3984,0.0394,0.8,False,True,-0.3759,0.4153,-0.0033,0.0427,False
BMAp,012 MEA Slc17a7 Glut,Cd36,3984,0.0447,0.93,False,True,-3.3864,3.4311,-3.3864,3.4311,False
BMAp,012 MEA Slc17a7 Glut,Cdh13,3984,9.4177,98.69,False,True,-1.0242,10.4419,0.7586,8.6591,False
BMAp,012 MEA Slc17a7 Glut,Chodl,3984,0.1172,2.18,False,True,-3.3566,3.4738,-1.1183,1.2355,False
BMAp,012 MEA Slc17a7 Glut,Chrna2,3984,0.0318,0.68,False,True,-1.2018,1.2336,-0.3341,0.3659,False
BMAp,012 MEA Slc17a7 Glut,Chrna6,3984,0.0,0.0,False,True,-0.1877,0.1877,-0.0458,0.0458,False
BMAp,012 MEA Slc17a7 Glut,Chst9,3984,6.7944,81.98,False,True,-1.4277,8.2221,4.1811,2.6133,False
BMAp,012 MEA Slc17a7 Glut,Col23a1,3984,5.8069,80.25,False,True,0.3052,5.5017,3.686,2.1209,False
BMAp,012 MEA Slc17a7 Glut,Cplx3,3984,0.0472,0.83,False,True,-6.931,6.9782,-0.1535,0.2007,False
