region_user,subclass,gpcr_gene,n_cells,mean_log2_expr,pct_expr,rank_mean_expr,rank_pct_expr,combined_rank_score,rank_combined,specificity_log2,rank_specificity,taxonomy_level,evidence_source
BMAp,048 RHP-COA Ndnf Gaba,Oxtr,176,1.3036688566207886,23.295454545454543,15.0,14.0,29.0,12.0,-3.4765816926956177,21.0,subclass,Allen_WMB_10X_computed
BMAp,062 STR D2 Gaba,Oxtr,1808,1.2539796829223633,22.676991150442475,19.0,18.0,37.0,17.0,-3.526270866394043,21.0,subclass,Allen_WMB_10X_computed
BMAp,114 COAa-PAA-MEA Barhl2 Glut,Oxtr,3677,1.1640040874481201,20.369866739189558,25.0,25.0,50.0,22.0,-3.616246461868286,23.0,subclass,Allen_WMB_10X_computed
BMAp,084 BST-SI-AAA Six3 Slc22a3 Gaba,Oxtr,238,0.9488454461097717,17.647058823529413,25.0,22.0,47.0,22.0,-3.8314051032066345,23.0,subclass,Allen_WMB_10X_computed
BMAp,066 NDB-SI-ant Prdm12 Gaba,Oxtr,151,0.9359157085418701,16.55629139072848,24.0,21.0,45.0,22.0,-3.844334840774536,21.0,subclass,Allen_WMB_10X_computed
BMAp,117 LHA Barhl2 Glut,Oxtr,36,0.8906595706939697,16.666666666666664,19.0,10.0,29.0,17.0,-3.8895909786224365,20.0,subclass,Allen_WMB_10X_computed
BMAp,090 BST-MPN Six3 Nrgn Gaba,Oxtr,550,0.8799691200256348,16.0,23.0,18.0,41.0,20.0,-3.9002814292907715,21.0,subclass,Allen_WMB_10X_computed
BMAp,054 STR Prox1 Lhx6 Gaba,Oxtr,676,0.8485437035560608,15.236686390532544,17.0,17.0,34.0,15.0,-3.9317068457603455,20.0,subclass,Allen_WMB_10X_computed
BMAp,058 PAL-STR Gaba-Chol,Oxtr,160,0.8226431012153625,16.25,23.0,23.0,46.0,19.0,-3.9576074481010437,20.0,subclass,Allen_WMB_10X_computed
BMAp,014 LA-BLA-BMA-PA Glut,Oxtr,37,0.8079633712768555,16.216216216216218,22.0,14.0,36.0,20.0,-3.972287178039551,20.0,subclass,Allen_WMB_10X_computed
BMAp,080 CEA-AAA-BST Six3 Sp9 Gaba,Oxtr,3568,0.7068625092506409,12.612107623318385,29.0,28.0,57.0,26.0,-4.073388040065765,26.0,subclass,Allen_WMB_10X_computed
BMAp,073 MEA-BST Sox6 Gaba,Oxtr,8705,0.667465090751648,12.027570361860999,29.0,27.0,56.0,24.0,-4.112785458564758,23.0,subclass,Allen_WMB_10X_computed
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,Oxtr,6461,0.6406295299530029,11.87122736418511,28.0,28.0,56.0,24.0,-4.139621019363403,21.0,subclass,Allen_WMB_10X_computed
BMAp,051 Pvalb chandelier Gaba,Oxtr,51,0.6137698888778687,11.76470588235294,17.0,13.0,30.0,15.0,-4.166480660438538,21.0,subclass,Allen_WMB_10X_computed
BMAp,081 ACB-BST-FS D1 Gaba,Oxtr,207,0.5640773773193359,10.144927536231885,28.0,26.0,54.0,26.0,-4.21617317199707,26.0,subclass,Allen_WMB_10X_computed
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Oxtr,2180,0.4562769830226898,8.302752293577981,29.0,29.0,58.0,26.0,-4.323973566293716,23.0,subclass,Allen_WMB_10X_computed
BMAp,075 MEA-BST Lhx6 Nr2e1 Gaba,Oxtr,2400,0.4229274094104767,7.75,29.0,28.0,57.0,25.0,-4.35732313990593,24.0,subclass,Allen_WMB_10X_computed
BMAp,046 Vip Gaba,Oxtr,437,0.36377739906311035,6.178489702517163,21.0,20.0,41.0,19.0,-4.416473150253296,22.0,subclass,Allen_WMB_10X_computed
BMAp,055 STR Lhx8 Gaba,Oxtr,112,0.3363141417503357,7.142857142857142,22.0,17.0,39.0,22.0,-4.443936407566071,22.0,subclass,Allen_WMB_10X_computed
BMAp,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba,Oxtr,136,0.3250236511230469,5.88235294117647,26.0,20.0,46.0,21.0,-4.455226898193359,21.0,subclass,Allen_WMB_10X_computed
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Oxtr,9654,0.295164555311203,5.179200331468821,27.0,28.0,55.0,24.0,-4.485085994005203,28.0,subclass,Allen_WMB_10X_computed
BMAp,085 SI-MPO-LPO Lhx8 Gaba,Oxtr,365,0.24305778741836548,4.931506849315069,29.0,26.0,55.0,21.0,-4.537192761898041,24.0,subclass,Allen_WMB_10X_computed
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Oxtr,262,0.15619295835494995,2.6717557251908395,31.0,29.0,60.0,28.0,-4.624057590961456,27.0,subclass,Allen_WMB_10X_computed
BMAp,036 HPF CR Glut,Oxtr,370,0.14994750916957855,2.1621621621621623,14.0,14.0,28.0,14.0,-4.630303040146828,13.0,subclass,Allen_WMB_10X_computed
BMAp,118 ADP-MPO Trp73 Glut,Oxtr,54,0.09323792159557343,1.8518518518518516,33.0,17.0,50.0,32.0,-4.687012627720833,23.0,subclass,Allen_WMB_10X_computed
BMAp,122 LHA-MEA Otp Glut,Oxtr,752,0.09295923262834549,1.7287234042553192,33.0,31.0,64.0,28.0,-4.687291316688061,30.0,subclass,Allen_WMB_10X_computed
BMAp,121 MEA-BST Otp Zic2 Glut,Oxtr,1255,0.08332975208759308,1.593625498007968,33.0,33.0,66.0,29.0,-4.696920797228813,26.0,subclass,Allen_WMB_10X_computed
BMAp,063 STR D1 Sema5a Gaba,Oxtr,201,0.0811244547367096,1.4925373134328357,34.0,24.0,58.0,31.0,-4.699126094579697,24.0,subclass,Allen_WMB_10X_computed
BMAp,133 PVH-SO-PVa Otp Glut,Oxtr,136,0.06954622268676758,1.4705882352941175,33.0,23.0,56.0,33.0,-4.710704326629639,18.0,subclass,Allen_WMB_10X_computed
BMAp,064 STR-PAL Chst9 Gaba,Oxtr,3766,0.06659615784883499,1.1417950079660117,34.0,34.0,68.0,32.0,-4.713654391467571,22.0,subclass,Allen_WMB_10X_computed
BMAp,120 MEA Otp Foxp2 Glut,Oxtr,1504,0.06022854149341583,1.1303191489361704,34.0,34.0,68.0,30.0,-4.72002200782299,29.0,subclass,Allen_WMB_10X_computed
BMAp,083 CEA-BST Rai14 Pdyn Crh Gaba,Oxtr,214,0.0468931645154953,0.9345794392523363,33.0,26.0,59.0,28.0,-4.733357384800911,24.0,subclass,Allen_WMB_10X_computed
BMAp,047 Sncg Gaba,Oxtr,111,0.042380090802907944,0.9009009009009009,32.0,22.0,54.0,30.0,-4.737870458513498,21.0,subclass,Allen_WMB_10X_computed
BMAp,330 VLMC NN,Oxtr,290,0.02227700687944889,0.3448275862068966,25.0,15.0,40.0,24.0,-4.757973542436957,13.0,subclass,Allen_WMB_10X_computed
BMAp,335 BAM NN,Oxtr,284,0.022226041182875633,0.35211267605633806,22.0,13.0,35.0,22.0,-4.758024508133531,13.0,subclass,Allen_WMB_10X_computed
BMAp,327 Oligo NN,Oxtr,9945,0.02166651003062725,0.3418803418803419,30.0,27.0,57.0,28.0,-4.758584039285779,14.0,subclass,Allen_WMB_10X_computed
BMAp,318 Astro-NT NN,Oxtr,11908,0.021184083074331284,0.29392005374538127,26.0,26.0,52.0,25.0,-4.759066466242075,17.0,subclass,Allen_WMB_10X_computed
BMAp,319 Astro-TE NN,Oxtr,6306,0.019736027345061302,0.285442435775452,29.0,28.0,57.0,28.0,-4.760514521971345,17.0,subclass,Allen_WMB_10X_computed
BMAp,326 OPC NN,Oxtr,8070,0.016922034323215485,0.26022304832713755,31.0,31.0,62.0,29.0,-4.763328514993191,17.0,subclass,Allen_WMB_10X_computed
BMAp,332 SMC NN,Oxtr,917,0.015077413059771061,0.21810250817884408,30.0,21.0,51.0,30.0,-4.765173136256635,15.0,subclass,Allen_WMB_10X_computed
BMAp,334 Microglia NN,Oxtr,5379,0.014728368259966373,0.2044989775051125,28.0,23.0,51.0,28.0,-4.76552218105644,13.0,subclass,Allen_WMB_10X_computed
BMAp,333 Endo NN,Oxtr,2423,0.01249037403613329,0.16508460586050352,31.0,27.0,58.0,29.0,-4.767760175280273,13.0,subclass,Allen_WMB_10X_computed
BMAp,035 OB Eomes Ms4a15 Glut,Oxtr,43,0.0,0.0,21.0,11.0,32.0,20.0,-4.780250549316406,17.0,subclass,Allen_WMB_10X_computed
BMAp,037 DG Glut,Oxtr,262,0.0,0.0,37.0,28.0,65.0,36.0,-4.780250549316406,19.0,subclass,Allen_WMB_10X_computed
BMAp,131 LHA-AHN-PVH Otp Trh Glut,Oxtr,48,0.0,0.0,35.0,20.0,55.0,32.0,-4.780250549316406,25.0,subclass,Allen_WMB_10X_computed
BMAp,323 Ependymal NN,Oxtr,45,0.0,0.0,19.0,11.0,30.0,19.0,-4.780250549316406,16.0,subclass,Allen_WMB_10X_computed
BMAp,331 Peri NN,Oxtr,731,0.0,0.0,33.0,21.0,54.0,33.0,-4.780250549316406,14.0,subclass,Allen_WMB_10X_computed
BMAp,013 COAp Grxcr2 Glut,Sstr2,60,4.751226425170898,75.0,8.0,4.0,12.0,8.0,0.1741476058959961,2.0,subclass,Allen_WMB_10X_computed
BMAp,014 LA-BLA-BMA-PA Glut,Sstr2,37,4.577078819274902,72.97297297297297,7.0,5.0,12.0,7.0,-0.1741476058959961,3.0,subclass,Allen_WMB_10X_computed
BMAp,120 MEA Otp Foxp2 Glut,Sstr2,1504,3.611842393875122,62.433510638297875,12.0,11.0,23.0,9.0,-1.1393840312957764,9.0,subclass,Allen_WMB_10X_computed
BMAp,009 L2/3 IT PIR-ENTl Glut,Sstr2,38,3.360273599624634,57.89473684210527,10.0,5.0,15.0,9.0,-1.3909528255462646,9.0,subclass,Allen_WMB_10X_computed
BMAp,049 Lamp5 Gaba,Sstr2,524,3.0462405681610107,49.61832061068702,9.0,8.0,17.0,9.0,-1.7049858570098877,10.0,subclass,Allen_WMB_10X_computed
BMAp,026 NLOT Rho Glut,Sstr2,286,3.0302603244781494,57.692307692307686,12.0,9.0,21.0,12.0,-1.720966100692749,12.0,subclass,Allen_WMB_10X_computed
BMAp,065 IA Mgp Gaba,Sstr2,262,3.019958257675171,48.473282442748086,16.0,16.0,32.0,10.0,-1.7312681674957275,11.0,subclass,Allen_WMB_10X_computed
BMAp,051 Pvalb chandelier Gaba,Sstr2,51,2.750554084777832,47.05882352941176,12.0,9.0,21.0,11.0,-2.0006723403930664,15.0,subclass,Allen_WMB_10X_computed
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Sstr2,9654,2.4686248302459717,44.22001243008079,13.0,13.0,26.0,11.0,-2.2826015949249268,12.0,subclass,Allen_WMB_10X_computed
BMAp,048 RHP-COA Ndnf Gaba,Sstr2,176,2.119309902191162,38.06818181818182,13.0,10.0,23.0,9.0,-2.6319165229797363,11.0,subclass,Allen_WMB_10X_computed
BMAp,012 MEA Slc17a7 Glut,Sstr2,3984,2.1114888191223145,39.63353413654618,17.0,17.0,34.0,14.0,-2.639737606048584,14.0,subclass,Allen_WMB_10X_computed
BMAp,121 MEA-BST Otp Zic2 Glut,Sstr2,1255,2.030949592590332,36.41434262948207,16.0,16.0,32.0,13.0,-2.7202768325805664,15.0,subclass,Allen_WMB_10X_computed
BMAp,047 Sncg Gaba,Sstr2,111,2.0154011249542236,36.03603603603604,12.0,10.0,22.0,10.0,-2.735825300216675,13.0,subclass,Allen_WMB_10X_computed
BMAp,046 Vip Gaba,Sstr2,437,1.9389296770095825,32.036613272311214,12.0,11.0,23.0,10.0,-2.812296748161316,14.0,subclass,Allen_WMB_10X_computed
BMAp,073 MEA-BST Sox6 Gaba,Sstr2,8705,1.8816661834716797,32.22286042504307,16.0,14.0,30.0,13.0,-2.8695602416992188,13.0,subclass,Allen_WMB_10X_computed
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Sstr2,6966,1.8198658227920532,33.97932816537468,16.0,15.0,31.0,13.0,-2.931360602378845,17.0,subclass,Allen_WMB_10X_computed
BMAp,080 CEA-AAA-BST Six3 Sp9 Gaba,Sstr2,3568,1.8142138719558716,31.25,18.0,18.0,36.0,17.0,-2.937012553215027,18.0,subclass,Allen_WMB_10X_computed
BMAp,061 STR D1 Gaba,Sstr2,572,1.8098725080490112,32.86713286713287,17.0,15.0,32.0,15.0,-2.941353917121887,14.0,subclass,Allen_WMB_10X_computed
BMAp,079 CEA-BST Six3 Cyp26b1 Gaba,Sstr2,4675,1.6236324310302734,29.64705882352941,22.0,20.0,42.0,19.0,-3.127593994140625,19.0,subclass,Allen_WMB_10X_computed
BMAp,081 ACB-BST-FS D1 Gaba,Sstr2,207,1.6174052953720093,29.468599033816425,19.0,18.0,37.0,17.0,-3.133821129798889,20.0,subclass,Allen_WMB_10X_computed
BMAp,077 CEA-BST Gal Avp Gaba,Sstr2,195,1.5840951204299927,29.230769230769234,19.0,18.0,37.0,16.0,-3.1671313047409058,22.0,subclass,Allen_WMB_10X_computed
BMAp,114 COAa-PAA-MEA Barhl2 Glut,Sstr2,3677,1.5463229417800903,28.882240957302148,23.0,22.0,45.0,20.0,-3.204903483390808,22.0,subclass,Allen_WMB_10X_computed
BMAp,090 BST-MPN Six3 Nrgn Gaba,Sstr2,550,1.5395123958587646,28.72727272727273,14.0,12.0,26.0,12.0,-3.211714029312134,16.0,subclass,Allen_WMB_10X_computed
BMAp,122 LHA-MEA Otp Glut,Sstr2,752,1.5000444650650024,27.526595744680847,18.0,17.0,35.0,13.0,-3.251181960105896,19.0,subclass,Allen_WMB_10X_computed
BMAp,066 NDB-SI-ant Prdm12 Gaba,Sstr2,151,1.3878477811813354,25.165562913907287,20.0,17.0,37.0,18.0,-3.363378643989563,17.0,subclass,Allen_WMB_10X_computed
BMAp,050 Lamp5 Lhx6 Gaba,Sstr2,73,1.3697385787963867,24.65753424657534,14.0,9.0,23.0,13.0,-3.3814878463745117,18.0,subclass,Allen_WMB_10X_computed
BMAp,059 GPe-SI Sox6 Cyp26b1 Gaba,Sstr2,186,1.321144461631775,23.655913978494624,19.0,18.0,37.0,17.0,-3.4300819635391235,16.0,subclass,Allen_WMB_10X_computed
BMAp,084 BST-SI-AAA Six3 Slc22a3 Gaba,Sstr2,238,1.3103748559951782,24.369747899159663,20.0,18.0,38.0,17.0,-3.44085156917572,21.0,subclass,Allen_WMB_10X_computed
BMAp,037 DG Glut,Sstr2,262,1.2566616535186768,21.374045801526716,12.0,11.0,23.0,12.0,-3.4945647716522217,15.0,subclass,Allen_WMB_10X_computed
BMAp,062 STR D2 Gaba,Sstr2,1808,1.1228969097137451,19.856194690265486,24.0,22.0,46.0,22.0,-3.6283295154571533,23.0,subclass,Allen_WMB_10X_computed
BMAp,056 Sst Chodl Gaba,Sstr2,611,1.0771647691726685,20.130932896890343,20.0,19.0,39.0,17.0,-3.67406165599823,23.0,subclass,Allen_WMB_10X_computed
BMAp,088 BST Tac2 Gaba,Sstr2,143,1.029528260231018,20.27972027972028,23.0,20.0,43.0,18.0,-3.7216981649398804,21.0,subclass,Allen_WMB_10X_computed
BMAp,131 LHA-AHN-PVH Otp Trh Glut,Sstr2,48,1.0125128030776978,20.833333333333336,18.0,13.0,31.0,15.0,-3.7387136220932007,22.0,subclass,Allen_WMB_10X_computed
BMAp,118 ADP-MPO Trp73 Glut,Sstr2,54,0.9294211864471436,16.666666666666664,16.0,12.0,28.0,15.0,-3.821805238723755,19.0,subclass,Allen_WMB_10X_computed
BMAp,076 MEA-BST Lhx6 Nfib Gaba,Sstr2,3495,0.906792163848877,16.5379113018598,20.0,21.0,41.0,16.0,-3.8444342613220215,21.0,subclass,Allen_WMB_10X_computed
BMAp,054 STR Prox1 Lhx6 Gaba,Sstr2,676,0.8996590375900269,16.124260355029584,15.0,15.0,30.0,14.0,-3.8515673875808716,19.0,subclass,Allen_WMB_10X_computed
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,Sstr2,6461,0.8764700293540955,16.313264200588147,24.0,23.0,47.0,20.0,-3.874756395816803,19.0,subclass,Allen_WMB_10X_computed
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Sstr2,2180,0.810071587562561,15.091743119266054,23.0,23.0,46.0,20.0,-3.9411548376083374,21.0,subclass,Allen_WMB_10X_computed
BMAp,133 PVH-SO-PVa Otp Glut,Sstr2,136,0.8057131767272949,14.705882352941178,15.0,15.0,30.0,15.0,-3.9455132484436035,16.0,subclass,Allen_WMB_10X_computed
BMAp,053 Sst Gaba,Sstr2,175,0.7944695949554443,14.857142857142858,22.0,21.0,43.0,18.0,-3.956756830215454,22.0,subclass,Allen_WMB_10X_computed
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Sstr2,262,0.7457261681556702,14.122137404580155,22.0,21.0,43.0,20.0,-4.005500257015228,23.0,subclass,Allen_WMB_10X_computed
BMAp,058 PAL-STR Gaba-Chol,Sstr2,160,0.5902633666992188,13.125,25.0,25.0,50.0,21.0,-4.16096305847168,22.0,subclass,Allen_WMB_10X_computed
BMAp,052 Pvalb Gaba,Sstr2,62,0.5751636028289795,11.29032258064516,16.0,13.0,29.0,15.0,-4.176062822341919,22.0,subclass,Allen_WMB_10X_computed
BMAp,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba,Sstr2,136,0.575091540813446,11.76470588235294,21.0,16.0,37.0,16.0,-4.176134884357452,20.0,subclass,Allen_WMB_10X_computed
BMAp,057 NDB-SI-MA-STRv Lhx8 Gaba,Sstr2,1100,0.5278341770172119,10.545454545454545,26.0,25.0,51.0,19.0,-4.2233922481536865,24.0,subclass,Allen_WMB_10X_computed
BMAp,093 RT-ZI Gnb3 Gaba,Sstr2,34,0.4952889680862427,8.823529411764707,25.0,17.0,42.0,23.0,-4.255937457084656,21.0,subclass,Allen_WMB_10X_computed
BMAp,055 STR Lhx8 Gaba,Sstr2,112,0.48567840456962585,9.821428571428571,20.0,16.0,36.0,20.0,-4.265548020601273,20.0,subclass,Allen_WMB_10X_computed
BMAp,075 MEA-BST Lhx6 Nr2e1 Gaba,Sstr2,2400,0.47536584734916687,9.083333333333334,26.0,25.0,51.0,22.0,-4.275860577821732,23.0,subclass,Allen_WMB_10X_computed
BMAp,117 LHA Barhl2 Glut,Sstr2,36,0.4382280111312866,8.333333333333332,25.0,13.0,38.0,23.0,-4.312998414039612,22.0,subclass,Allen_WMB_10X_computed
BMAp,085 SI-MPO-LPO Lhx8 Gaba,Sstr2,365,0.38587629795074463,8.21917808219178,26.0,25.0,51.0,19.0,-4.365350127220154,22.0,subclass,Allen_WMB_10X_computed
BMAp,064 STR-PAL Chst9 Gaba,Sstr2,3766,0.3622674345970154,6.133828996282528,23.0,23.0,46.0,21.0,-4.388958990573883,20.0,subclass,Allen_WMB_10X_computed
BMAp,063 STR D1 Sema5a Gaba,Sstr2,201,0.3344619572162628,5.472636815920398,22.0,19.0,41.0,20.0,-4.416764467954636,23.0,subclass,Allen_WMB_10X_computed
BMAp,323 Ependymal NN,Sstr2,45,0.2703061103820801,4.444444444444445,10.0,9.0,19.0,10.0,-4.480920314788818,14.0,subclass,Allen_WMB_10X_computed
BMAp,330 VLMC NN,Sstr2,290,0.20064674317836761,2.7586206896551726,12.0,12.0,24.0,11.0,-4.550579681992531,12.0,subclass,Allen_WMB_10X_computed
BMAp,083 CEA-BST Rai14 Pdyn Crh Gaba,Sstr2,214,0.1737309992313385,3.2710280373831773,28.0,22.0,50.0,24.0,-4.57749542593956,21.0,subclass,Allen_WMB_10X_computed
BMAp,035 OB Eomes Ms4a15 Glut,Sstr2,43,0.16022929549217224,2.3255813953488373,15.0,10.0,25.0,14.0,-4.590997129678726,16.0,subclass,Allen_WMB_10X_computed
BMAp,326 OPC NN,Sstr2,8070,0.14107267558574677,2.131350681536555,12.0,12.0,24.0,12.0,-4.610153749585152,16.0,subclass,Allen_WMB_10X_computed
BMAp,036 HPF CR Glut,Sstr2,370,0.10651521384716034,1.6216216216216217,16.0,16.0,32.0,16.0,-4.644711211323738,14.0,subclass,Allen_WMB_10X_computed
BMAp,331 Peri NN,Sstr2,731,0.10300037264823914,1.3679890560875512,13.0,13.0,26.0,13.0,-4.648226052522659,13.0,subclass,Allen_WMB_10X_computed
BMAp,335 BAM NN,Sstr2,284,0.07901913672685623,1.056338028169014,14.0,11.0,25.0,14.0,-4.672207288444042,12.0,subclass,Allen_WMB_10X_computed
BMAp,332 SMC NN,Sstr2,917,0.06328552216291428,0.8724100327153763,19.0,18.0,37.0,19.0,-4.687940903007984,14.0,subclass,Allen_WMB_10X_computed
BMAp,333 Endo NN,Sstr2,2423,0.0596073679625988,0.8666941807676434,17.0,17.0,34.0,17.0,-4.6916190572083,12.0,subclass,Allen_WMB_10X_computed
BMAp,319 Astro-TE NN,Sstr2,6306,0.05586274713277817,0.8087535680304472,16.0,16.0,32.0,15.0,-4.69536367803812,16.0,subclass,Allen_WMB_10X_computed
BMAp,318 Astro-NT NN,Sstr2,11908,0.05511287972331047,0.7809875713805845,13.0,13.0,26.0,13.0,-4.696113545447588,16.0,subclass,Allen_WMB_10X_computed
BMAp,327 Oligo NN,Sstr2,9945,0.044668637216091156,0.7038712921065863,20.0,19.0,39.0,18.0,-4.706557787954807,13.0,subclass,Allen_WMB_10X_computed
BMAp,334 Microglia NN,Sstr2,5379,0.032305747270584106,0.46477040342071013,20.0,17.0,37.0,20.0,-4.718920677900314,12.0,subclass,Allen_WMB_10X_computed
BMAp,058 PAL-STR Gaba-Chol,Tacr1,160,6.959962368011475,90.0,4.0,6.0,10.0,5.0,0.34192514419555664,3.0,subclass,Allen_WMB_10X_computed
BMAp,056 Sst Chodl Gaba,Tacr1,611,6.618037223815918,81.66939443535188,7.0,7.0,14.0,6.0,-0.34192514419555664,4.0,subclass,Allen_WMB_10X_computed
BMAp,063 STR D1 Sema5a Gaba,Tacr1,201,5.20563268661499,73.13432835820896,7.0,5.0,12.0,7.0,-1.7543296813964844,11.0,subclass,Allen_WMB_10X_computed
BMAp,051 Pvalb chandelier Gaba,Tacr1,51,5.069854259490967,78.43137254901961,8.0,5.0,13.0,8.0,-1.8901081085205078,14.0,subclass,Allen_WMB_10X_computed
BMAp,077 CEA-BST Gal Avp Gaba,Tacr1,195,4.706696033477783,74.35897435897436,10.0,9.0,19.0,8.0,-2.2532663345336914,12.0,subclass,Allen_WMB_10X_computed
BMAp,050 Lamp5 Lhx6 Gaba,Tacr1,73,4.390758037567139,65.75342465753424,9.0,6.0,15.0,9.0,-2.569204330444336,13.0,subclass,Allen_WMB_10X_computed
BMAp,012 MEA Slc17a7 Glut,Tacr1,3984,3.940103054046631,61.6214859437751,8.0,8.0,16.0,6.0,-3.0198593139648438,16.0,subclass,Allen_WMB_10X_computed
BMAp,079 CEA-BST Six3 Cyp26b1 Gaba,Tacr1,4675,3.869983673095703,54.28877005347593,10.0,10.0,20.0,10.0,-3.0899786949157715,18.0,subclass,Allen_WMB_10X_computed
BMAp,122 LHA-MEA Otp Glut,Tacr1,752,3.76696515083313,56.51595744680851,11.0,12.0,23.0,8.0,-3.1929972171783447,17.0,subclass,Allen_WMB_10X_computed
BMAp,076 MEA-BST Lhx6 Nfib Gaba,Tacr1,3495,3.2273783683776855,46.20886981402003,9.0,10.0,19.0,7.0,-3.732583999633789,20.0,subclass,Allen_WMB_10X_computed
BMAp,065 IA Mgp Gaba,Tacr1,262,3.136213779449463,50.0,15.0,15.0,30.0,9.0,-3.8237485885620117,22.0,subclass,Allen_WMB_10X_computed
BMAp,114 COAa-PAA-MEA Barhl2 Glut,Tacr1,3677,2.6046934127807617,36.497144411204786,14.0,19.0,33.0,15.0,-4.355268955230713,28.0,subclass,Allen_WMB_10X_computed
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Tacr1,262,2.578378677368164,40.839694656488554,14.0,13.0,27.0,12.0,-4.3815836906433105,25.0,subclass,Allen_WMB_10X_computed
BMAp,120 MEA Otp Foxp2 Glut,Tacr1,1504,2.574251890182495,43.08510638297872,15.0,15.0,30.0,12.0,-4.3857104778289795,25.0,subclass,Allen_WMB_10X_computed
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Tacr1,2180,2.1309409141540527,32.20183486238532,14.0,15.0,29.0,12.0,-4.829021453857422,27.0,subclass,Allen_WMB_10X_computed
BMAp,088 BST Tac2 Gaba,Tacr1,143,1.9523353576660156,34.26573426573427,14.0,14.0,28.0,10.0,-5.007627010345459,28.0,subclass,Allen_WMB_10X_computed
BMAp,014 LA-BLA-BMA-PA Glut,Tacr1,37,1.9271619319915771,35.13513513513514,17.0,12.0,29.0,16.0,-5.0328004360198975,26.0,subclass,Allen_WMB_10X_computed
BMAp,064 STR-PAL Chst9 Gaba,Tacr1,3766,1.9204853773117065,30.164630908125332,13.0,13.0,26.0,11.0,-5.039476990699768,25.0,subclass,Allen_WMB_10X_computed
BMAp,085 SI-MPO-LPO Lhx8 Gaba,Tacr1,365,1.8453967571258545,30.41095890410959,15.0,15.0,30.0,10.0,-5.11456561088562,26.0,subclass,Allen_WMB_10X_computed
BMAp,055 STR Lhx8 Gaba,Tacr1,112,1.7121988534927368,27.67857142857143,14.0,12.0,26.0,14.0,-5.247763514518738,25.0,subclass,Allen_WMB_10X_computed
BMAp,121 MEA-BST Otp Zic2 Glut,Tacr1,1255,1.5972434282302856,25.89641434262948,18.0,19.0,37.0,15.0,-5.362718939781189,30.0,subclass,Allen_WMB_10X_computed
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Tacr1,6966,1.5557224750518799,25.222509331036463,18.0,19.0,37.0,16.0,-5.404239892959595,31.0,subclass,Allen_WMB_10X_computed
BMAp,057 NDB-SI-MA-STRv Lhx8 Gaba,Tacr1,1100,1.539395809173584,26.90909090909091,18.0,18.0,36.0,12.0,-5.420566558837891,28.0,subclass,Allen_WMB_10X_computed
BMAp,066 NDB-SI-ant Prdm12 Gaba,Tacr1,151,1.5297468900680542,25.165562913907287,19.0,17.0,36.0,17.0,-5.43021547794342,30.0,subclass,Allen_WMB_10X_computed
BMAp,053 Sst Gaba,Tacr1,175,1.5225656032562256,25.71428571428571,15.0,14.0,29.0,13.0,-5.437396764755249,28.0,subclass,Allen_WMB_10X_computed
BMAp,054 STR Prox1 Lhx6 Gaba,Tacr1,676,1.4757866859436035,24.11242603550296,13.0,13.0,26.0,12.0,-5.484175682067871,28.0,subclass,Allen_WMB_10X_computed
BMAp,013 COAp Grxcr2 Glut,Tacr1,60,1.465358018875122,25.0,18.0,12.0,30.0,16.0,-5.4946043491363525,28.0,subclass,Allen_WMB_10X_computed
BMAp,131 LHA-AHN-PVH Otp Trh Glut,Tacr1,48,1.3790091276168823,18.75,15.0,14.0,29.0,14.0,-5.580953240394592,30.0,subclass,Allen_WMB_10X_computed
BMAp,080 CEA-AAA-BST Six3 Sp9 Gaba,Tacr1,3568,1.3106765747070312,20.71188340807175,22.0,23.0,45.0,21.0,-5.649285793304443,31.0,subclass,Allen_WMB_10X_computed
BMAp,084 BST-SI-AAA Six3 Slc22a3 Gaba,Tacr1,238,1.2173327207565308,21.84873949579832,23.0,20.0,43.0,20.0,-5.742629647254944,31.0,subclass,Allen_WMB_10X_computed
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,Tacr1,6461,1.2163124084472656,19.718309859154928,19.0,20.0,39.0,18.0,-5.743649959564209,29.0,subclass,Allen_WMB_10X_computed
BMAp,059 GPe-SI Sox6 Cyp26b1 Gaba,Tacr1,186,1.068211555480957,18.27956989247312,20.0,19.0,39.0,18.0,-5.891750812530518,33.0,subclass,Allen_WMB_10X_computed
BMAp,093 RT-ZI Gnb3 Gaba,Tacr1,34,0.6829594373703003,11.76470588235294,22.0,16.0,38.0,20.0,-6.277002930641174,29.0,subclass,Allen_WMB_10X_computed
