region_user,subclass,gene,n_cells,mean_log2_expr,pct_expr,is_nonneuronal,is_anchor_subclass,specificity_log2_vs_neuronal,specificity_log2_vs_neuronal_competitor_mean,specificity_log2_vs_panel,specificity_log2_vs_panel_competitor_mean,in_subclass_name
BMAp,077 CEA-BST Gal Avp Gaba,Gad2,195,10.7037,100.0,False,False,-0.5362,11.2399,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Gal,195,9.9521,95.9,False,False,7.5478,2.4043,,,True
BMAp,077 CEA-BST Gal Avp Gaba,Gja1,195,0.1196,2.05,False,False,-0.307,0.4266,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Gnb3,195,0.0905,2.05,False,False,-0.6288,0.7193,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Gpr101,195,2.3126,41.03,False,False,-4.6787,6.9913,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Gpr88,195,0.788,14.87,False,False,-8.3693,9.1573,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Grem1,195,0.5298,9.74,False,False,-2.3469,2.8767,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Gria1,195,9.4834,100.0,False,False,-2.0786,11.562,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Gria2,195,9.718,100.0,False,False,-0.8282,10.5462,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Gria3,195,8.2819,98.97,False,False,-1.8098,10.0917,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Grin1,195,7.5076,98.46,False,False,-1.1244,8.632,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Grin2a,195,6.7889,91.28,False,False,-4.2792,11.0681,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Grin2b,195,8.9947,100.0,False,False,-2.2089,11.2036,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Grp,195,0.0267,0.51,False,False,-6.506,6.5327,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Grxcr2,195,0.0,0.0,False,False,-1.4627,1.4627,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Hdc,195,0.0,0.0,False,False,-0.2827,0.2827,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Homer1,195,5.5586,87.69,False,False,-2.9122,8.4708,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Hsd11b1,195,0.1281,2.56,False,False,-1.0473,1.1754,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Htr2c,195,1.7556,29.74,False,False,-7.8259,9.5815,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Htr3a,195,0.0,0.0,False,False,-6.2354,6.2354,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Ier2,195,0.1268,3.08,False,False,-1.5351,1.6619,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Isl1,195,6.3566,94.87,False,False,-1.0802,7.4368,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Jun,195,4.9166,76.92,False,False,-2.5967,7.5133,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Junb,195,1.45,27.18,False,False,-3.9565,5.4065,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Krt9,195,0.0,0.0,False,False,-3.135,3.135,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Lamp5,195,0.5569,10.77,False,False,-7.5077,8.0646,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Lhx2,195,0.061,1.03,False,False,-5.7801,5.8411,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Lhx6,195,0.1916,3.59,False,False,-8.3277,8.5193,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Lhx8,195,0.0258,0.51,False,False,-7.4308,7.4566,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Lratd2,195,0.0267,0.51,False,False,-2.2248,2.2515,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Lrrtm2,195,3.7983,66.15,False,False,-2.9101,6.7084,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Mafb,195,0.8032,15.38,False,False,-6.574,7.3772,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Matn2,195,0.3735,7.69,False,False,-6.014,6.3875,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Mbp,195,4.1101,70.26,False,False,-2.5752,6.6853,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Mc4r,195,0.0243,0.51,False,False,-3.3337,3.358,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Meis2,195,10.3584,100.0,False,False,-1.033,11.3914,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Mgp,195,3.2116,49.23,False,False,1.2448,1.9668,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Moxd1,195,0.5476,10.77,False,False,-8.5202,9.0678,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Mpped1,195,3.2942,58.46,False,False,-5.1695,8.4637,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Ms4a15,195,0.0,0.0,False,False,-0.0022,0.0022,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Myh8,195,0.0,0.0,False,False,-2.3278,2.3278,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Ndnf,195,0.0526,1.03,False,False,-10.5921,10.6447,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Neurod2,195,0.0,0.0,False,False,-7.4453,7.4453,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Neurod6,195,0.0503,1.03,False,False,-3.4076,3.4579,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nfib,195,0.4212,8.21,False,False,-10.0479,10.4691,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nfix,195,0.306,6.15,False,False,-9.0943,9.4003,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nkx2-1,195,0.0,0.0,False,False,-5.992,5.992,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nlgn1,195,10.0277,100.0,False,False,-2.2981,12.3258,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nlgn2,195,5.9674,92.82,False,False,-0.4358,6.4032,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nnat,195,8.6419,100.0,False,False,-1.1169,9.7588,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nos1,195,6.7659,92.82,False,False,-3.0017,9.7676,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Npas4,195,0.4991,9.74,False,False,-2.0955,2.5946,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Npnt,195,0.0252,0.51,False,False,-5.1579,5.1831,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Npr3,195,0.0252,0.51,False,False,-3.474,3.4992,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nptx2,195,0.0187,0.51,False,False,-7.6288,7.6475,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Npy,195,0.207,4.1,False,False,-8.4626,8.6696,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nr2e1,195,0.0223,0.51,False,False,-5.6352,5.6575,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nr4a1,195,0.9968,19.49,False,False,-4.1974,5.1942,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nr4a2,195,0.0,0.0,False,False,-5.0256,5.0256,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nr4a3,195,0.7138,13.33,False,False,-5.4265,6.1403,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nrgn,195,7.6765,97.95,False,False,-2.9395,10.616,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nrxn1,195,11.4291,100.0,False,False,-0.6349,12.064,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nrxn3,195,11.956,100.0,False,False,-1.7976,13.7536,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Ntrk2,195,8.5397,100.0,False,False,-1.9419,10.4816,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nts,195,0.6667,11.79,False,False,-3.0077,3.6744,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Ntsr1,195,1.165,21.54,False,False,-3.1069,4.2719,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nxph1,195,1.6706,27.18,False,False,-10.2137,11.8843,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Nxph4,195,0.1913,3.59,False,False,-6.6552,6.8465,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Oprd1,195,0.8261,14.87,False,False,-4.7111,5.5372,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Oprk1,195,2.5148,45.13,False,False,-2.6584,5.1732,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Oprl1,195,4.7491,78.97,False,False,-0.3212,5.0703,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Oprm1,195,5.2082,78.97,False,False,-2.1945,7.4027,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Osr1,195,0.0,0.0,False,False,-0.0353,0.0353,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Otof,195,1.2077,22.56,False,False,-5.5011,6.7088,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Otp,195,0.1225,2.56,False,False,-8.0766,8.1991,,,False
BMAp,077 CEA-BST Gal Avp Gaba,P2ry12,195,2.0207,37.95,False,False,0.0177,2.003,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Pappa2,195,0.0851,1.54,False,False,-1.8014,1.8865,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Pax6,195,0.1141,2.05,False,False,-6.442,6.5561,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Pde1c,195,1.5527,29.74,False,False,-7.4451,8.9978,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Pdgfra,195,0.0507,1.03,False,False,-0.7001,0.7508,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Pdyn,195,3.7117,58.46,False,False,-5.4381,9.1498,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Penk,195,1.3249,23.59,False,False,-7.9029,9.2278,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Per1,195,1.2094,24.62,False,False,-2.7996,4.009,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Pld5,195,4.7142,74.36,False,False,-3.8657,8.5799,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Plk2,195,2.1367,40.0,False,False,-5.2544,7.3911,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Pnoc,195,7.3101,95.38,False,False,-0.8071,8.1172,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Pomc,195,0.9529,19.49,False,False,-1.3892,2.3421,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Pou3f1,195,0.1396,2.56,False,False,-8.0534,8.193,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Pou3f2,195,0.2082,4.1,False,False,-8.6042,8.8124,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Pou3f3,195,0.4318,8.21,False,False,-6.1725,6.6043,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Ppp1r1b,195,0.1552,3.08,False,False,-8.6503,8.8055,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Ppp3ca,195,9.5804,100.0,False,False,-1.9706,11.551,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Prdm12,195,0.0,0.0,False,False,-3.0553,3.0553,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Prkca,195,6.2253,92.82,False,False,-3.2808,9.5061,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Prkcd,195,0.0,0.0,False,False,-3.1662,3.1662,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Prlr,195,7.2135,96.41,False,False,-1.7094,8.9229,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Prox1,195,0.0999,2.05,False,False,-8.4452,8.5451,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Ptpru,195,1.2024,23.59,False,False,-3.8325,5.0349,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Pvalb,195,0.0,0.0,False,False,-6.7039,6.7039,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Rai14,195,1.2108,23.08,False,False,-4.5539,5.7647,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Rarb,195,0.5145,10.26,False,False,-8.6787,9.1932,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Rbfox3,195,7.7457,99.49,False,False,-1.5587,9.3044,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Rbp4,195,0.0524,1.03,False,False,-4.4979,4.5503,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Reln,195,1.6075,25.13,False,False,-10.0968,11.7043,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Rgs2,195,4.8505,78.97,False,False,-2.2382,7.0887,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Rgs4,195,6.7372,92.31,False,False,-1.9057,8.6429,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Rgs9,195,5.3844,86.15,False,False,-1.9613,7.3457,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Rho,195,0.1168,2.05,False,False,-0.4703,0.5871,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Rorb,195,0.7244,12.82,False,False,-6.969,7.6934,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Rprm,195,3.9762,64.1,False,False,-3.8017,7.7779,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Rspo2,195,0.0261,0.51,False,False,-1.2215,1.2476,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Rxfp1,195,0.1867,3.08,False,False,-1.4448,1.6315,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Satb1,195,1.9461,37.95,False,False,-6.4139,8.36,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Satb2,195,0.0352,0.51,False,False,-4.0809,4.1161,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Scg2,195,8.6453,99.49,False,False,-0.1877,8.833,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Scn5a,195,1.961,34.36,False,False,-5.1452,7.1062,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Scnn1a,195,0.3629,7.69,False,False,-0.0557,0.4186,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Sema5a,195,3.9021,62.05,False,False,-5.5145,9.4166,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Sgk1,195,3.6683,62.56,False,False,-3.1415,6.8098,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Shank3,195,4.681,80.0,False,False,-0.5214,5.2024,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Sik1,195,1.7076,32.82,False,False,-1.6351,3.3427,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Sim1,195,0.0,0.0,False,False,-9.1293,9.1293,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Six3,195,1.0098,15.38,False,False,-7.2239,8.2337,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Skor1,195,0.0862,1.54,False,False,-3.0667,3.1529,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Sla,195,0.0,0.0,False,False,-1.3752,1.3752,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Slc17a6,195,0.3337,6.15,False,False,-8.626,8.9597,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Slc17a7,195,0.0481,1.03,False,False,-9.3707,9.4188,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Slc17a8,195,0.0,0.0,False,False,-2.6937,2.6937,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Slc18a2,195,0.5521,10.26,False,False,-1.4179,1.97,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Slc18a3,195,0.0304,0.51,False,False,-6.119,6.1494,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Slc1a2,195,5.2158,82.05,False,False,-3.7076,8.9234,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Slc22a3,195,0.1149,2.05,False,False,-2.9308,3.0457,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Slc30a3,195,0.2904,5.13,False,False,-6.8712,7.1616,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Slc32a1,195,7.7789,99.49,False,False,-0.6762,8.4551,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Slc5a7,195,0.1285,2.56,False,False,-9.5356,9.6641,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Slc6a1,195,7.8503,100.0,False,False,-3.5958,11.4461,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Slc6a3,195,0.2627,5.13,False,False,-0.443,0.7057,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Slc6a5,195,0.0,0.0,False,False,-0.2004,0.2004,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Slco2a1,195,0.2868,5.64,False,False,-0.454,0.7408,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Snap25,195,9.1765,100.0,False,False,-1.7373,10.9138,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Sncg,195,0.0543,1.03,False,False,-4.2794,4.3337,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Sox10,195,0.0966,2.05,False,False,-0.1376,0.2342,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Sox5,195,1.2337,23.08,False,False,-8.1217,9.3554,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Sox6,195,0.3372,6.67,False,False,-10.0963,10.4335,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Sp8,195,0.1019,2.05,False,False,-4.2053,4.3072,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Sp9,195,0.1002,2.05,False,False,-6.1675,6.2677,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Sst,195,1.3073,25.13,False,False,-9.8506,11.1579,,,False
BMAp,077 CEA-BST Gal Avp Gaba,St18,195,0.2895,5.64,False,False,-6.6656,6.9551,,,False
BMAp,077 CEA-BST Gal Avp Gaba,St8sia2,195,1.4364,25.64,False,False,-3.0536,4.49,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Sulf1,195,0.2346,4.62,False,False,-4.1735,4.4081,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Sv2a,195,8.7006,100.0,False,False,-0.9478,9.6484,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Syn1,195,7.831,100.0,False,False,-0.6282,8.4592,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Syngap1,195,2.7969,52.82,False,False,-2.09,4.8869,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Synpr,195,3.0608,48.72,False,False,-7.2747,10.3355,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Syp,195,9.1546,100.0,False,False,-0.1095,9.2641,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Syt1,195,8.6968,98.97,False,False,-3.7556,12.4524,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Syt6,195,6.0331,88.72,False,False,-0.0976,6.1307,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Tac1,195,5.2779,70.77,False,False,-1.3272,6.6051,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Tac2,195,0.9061,14.87,False,False,-6.3427,7.2488,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Tacr1,195,4.7067,74.36,False,False,-2.2533,6.96,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Tbr1,195,0.1094,2.05,False,False,-7.7846,7.894,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Tcf4,195,3.8779,66.15,False,False,-7.7916,11.6695,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Tcf7l2,195,0.1517,2.56,False,False,-4.4151,4.5668,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Tfap2b,195,0.0,0.0,False,False,-0.0252,0.0252,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Tfap2d,195,0.0,0.0,False,False,-6.1021,6.1021,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Tgfb2,195,0.3697,7.18,False,False,-3.409,3.7787,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Th,195,0.0542,1.03,False,False,-2.3848,2.439,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Thsd7b,195,3.7209,49.23,False,False,-5.7551,9.476,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Tle4,195,8.8968,100.0,False,False,1.1895,7.7073,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Tph2,195,0.0,0.0,False,False,-0.309,0.309,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Trh,195,0.0,0.0,False,False,-4.2877,4.2877,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Trhr,195,3.1837,52.82,False,False,-3.5444,6.7281,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Trp73,195,0.0248,0.51,False,False,-8.6026,8.6274,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Tshz1,195,0.0769,1.54,False,False,-9.2492,9.3261,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Tshz2,195,8.8233,99.49,False,False,-1.0438,9.8671,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Ucn3,195,0.1028,2.05,False,False,-1.0088,1.1116,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Vat1l,195,7.798,100.0,False,False,-1.0717,8.8697,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Vegfd,195,0.3266,6.67,False,False,-0.2272,0.5538,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Vgf,195,4.0781,62.56,False,False,-3.2345,7.3126,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Vip,195,1.0418,16.92,False,False,-4.8915,5.9333,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Whrn,195,3.566,62.56,False,False,-2.9813,6.5473,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Zbtb20,195,7.9428,98.46,False,False,-3.0267,10.9695,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Zeb2,195,0.3156,6.15,False,False,-9.9227,10.2383,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Zfhx3,195,10.8161,100.0,False,False,0.07,10.7461,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Zfp804b,195,7.5663,90.26,False,False,-4.0216,11.5879,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Zic1,195,0.0241,0.51,False,False,-8.101,8.1251,,,False
BMAp,077 CEA-BST Gal Avp Gaba,Zic2,195,0.0339,0.51,False,False,-3.7059,3.7398,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Ackr3,262,0.0603,1.15,False,False,-2.3819,2.4422,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Adarb2,262,10.7344,100.0,False,False,-2.6014,13.3358,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Adcyap1,262,0.041,0.76,False,False,-6.1811,6.2221,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Adora2a,262,0.035,0.76,False,False,-7.5119,7.5469,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Aqp4,262,0.1213,2.67,False,False,-0.501,0.6223,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Arc,262,0.4354,8.78,False,False,-3.9074,4.3428,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Atf3,262,0.0568,1.15,False,False,-0.3412,0.398,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Avp,262,0.3632,6.87,False,False,-11.7439,12.1071,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Baiap3,262,5.2667,76.72,False,False,-2.6371,7.9038,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Barhl2,262,0.0,0.0,False,False,-3.9528,3.9528,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Batf3,262,0.0,0.0,False,False,-0.7747,0.7747,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Bcl11b,262,2.3917,37.4,False,False,-6.9278,9.3195,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Bdnf,262,0.3763,6.49,False,False,-8.5744,8.9507,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Bhlhe22,262,0.0774,1.53,False,False,-6.8393,6.9167,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Bnc2,262,3.6685,47.71,False,False,0.1076,3.5609,,,True
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Btg2,262,0.6139,12.21,False,False,-4.5781,5.192,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,C1ql1,262,0.7023,10.69,False,False,-6.8922,7.5945,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,C1ql2,262,0.0,0.0,False,False,-5.33,5.33,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Calb1,262,2.4327,38.55,False,False,-7.7487,10.1814,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Calb2,262,2.4144,38.93,False,False,-4.8582,7.2726,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Calcr,262,0.31,4.58,False,False,-2.607,2.917,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Camk2a,262,7.5399,98.85,False,False,-2.5608,10.1007,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Camk2b,262,7.9718,100.0,False,False,-1.1594,9.1312,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Car3,262,0.0,0.0,False,False,-0.1374,0.1374,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Cartpt,262,0.3362,6.49,False,False,-6.0653,6.4015,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Cbln1,262,0.4104,8.02,False,False,-7.1057,7.5161,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Cbln2,262,1.2801,19.08,False,False,-8.4615,9.7416,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Ccdc42,262,0.0393,0.76,False,False,-2.689,2.7283,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Cck,262,0.5661,10.69,False,False,-9.0883,9.6544,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Ccn2,262,0.1392,3.05,False,False,-0.2761,0.4153,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Cd36,262,0.065,1.15,False,False,-3.3661,3.4311,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Cd44,262,1.3343,22.52,False,False,-2.5138,3.8481,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Cdh13,262,4.8568,68.7,False,False,-5.5851,10.4419,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Cdh23,262,1.6678,24.05,False,False,-0.8486,2.5164,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Cdk5,262,3.6432,62.98,False,False,-1.2419,4.8851,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Chat,262,0.0188,0.38,False,False,-7.3443,7.3631,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Chodl,262,0.1366,2.67,False,False,-3.3372,3.4738,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Chrna2,262,0.0,0.0,False,False,-1.2336,1.2336,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Chrna6,262,0.0167,0.38,False,False,-0.171,0.1877,,,False
BMAp,078 SI-MA-ACB Ebf1 Bnc2 Gaba,Chst9,262,0.1097,1.91,False,False,-8.1124,8.2221,,,False
