region_user,subclass,gene,n_cells,mean_log2_expr,pct_expr,is_nonneuronal,is_anchor_subclass,specificity_log2_vs_neuronal,specificity_log2_vs_neuronal_competitor_mean,specificity_log2_vs_panel,specificity_log2_vs_panel_competitor_mean,in_subclass_name,cell_type_label,role,n_anchors_passing,uniqueness,rank_key,rank_within_subclass,roi_clean,contaminating_subclass_in_roi
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Slc18a2,6966,1.6328,28.28,False,True,-0.3372,1.97,1.2245,0.4083,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,21.2245,10,False,"058 PAL-STR Gaba-Chol in same dissection is higher (1.97, 34%)"
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Mpped1,6966,7.0848,93.44,False,True,-1.3789,8.4637,1.1487,5.9361,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,21.1487,11,False,"049 Lamp5 Gaba in same dissection is higher (8.46, 98%)"
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Pou3f2,6966,1.4439,25.24,False,True,-7.3685,8.8124,1.0453,0.3986,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,21.0453,12,False,"133 PVH-SO-PVa Otp Glut in same dissection is higher (8.81, 98%)"
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Ccdc42,9654,2.7283,47.98,False,True,0.3998,2.3285,1.8745,0.8538,True,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,121.8745,1,False,
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Penk,9654,5.2028,75.68,False,True,-4.025,9.2278,2.306,2.8968,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,22.306,2,False,"062 STR D2 Gaba in same dissection is higher (9.23, 96%)"
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Krt9,9654,3.135,52.74,False,True,0.9314,2.2036,1.5651,1.5699,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,21.5651,3,True,
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Bdnf,9654,4.7912,70.08,False,True,-4.1595,8.9507,1.1736,3.6176,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,21.1736,4,False,"013 COAp Grxcr2 Glut in same dissection is higher (8.95, 95%)"
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Nptx2,9654,1.8071,31.83,False,True,-5.8404,7.6475,1.1004,0.7067,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,21.1004,5,False,"013 COAp Grxcr2 Glut in same dissection is higher (7.65, 95%)"
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Oprd1,9654,1.9827,36.02,False,True,-3.5545,5.5372,0.8459,1.1368,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,20.8459,6,False,"051 Pvalb chandelier Gaba in same dissection is higher (5.54, 84%)"
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Mbp,9654,6.2671,90.24,False,True,-0.4182,6.6853,0.8311,5.436,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,20.8311,7,False,"037 DG Glut in same dissection is higher (6.69, 92%)"
